customer_id,signup_date,segment,region,acquisition_channel
C0005976,2024-02-01,Startup,EMEA,organic
C0002465,2024-02-01,Startup,EMEA,partners
C0006847,2024-02-01,Mid-Market,North America,social_ads
C0004021,2024-02-01,Startup,EMEA,partners
C0003791,2024-02-01,SMB,APAC,referral
C0007554,2024-02-01,Startup,North America,email
C0007052,2024-02-01,Enterprise,LATAM,social_ads
C0006272,2024-02-01,Startup,LATAM,organic
C0006608,2024-02-01,SMB,EMEA,referral
C0003081,2024-02-02,SMB,North America,partners
C0008607,2024-02-02,Startup,EMEA,organic
C0007652,2024-02-02,Mid-Market,North America,organic
C0004877,2024-02-02,Startup,APAC,paid_search
C0002831,2024-02-02,SMB,North America,paid_search
C0007232,2024-02-02,Mid-Market,EMEA,partners
C0008164,2024-02-02,Mid-Market,North America,paid_search
C0001811,2024-02-02,Startup,North America,social_ads
C0002942,2024-02-02,SMB,North America,social_ads
C0002886,2024-02-02,Startup,APAC,social_ads
C0007805,2024-02-03,SMB,LATAM,paid_search
C0003330,2024-02-03,SMB,LATAM,referral
C0006685,2024-02-03,SMB,North America,paid_search
C0007784,2024-02-03,Enterprise,APAC,paid_search
C0001941,2024-02-04,Enterprise,EMEA,referral
C0005775,2024-02-04,Startup,EMEA,organic
C0005882,2024-02-04,Startup,North America,organic
C0001857,2024-02-04,Mid-Market,EMEA,referral
C0004982,2024-02-04,SMB,LATAM,social_ads
C0005076,2024-02-04,Enterprise,North America,social_ads
C0008731,2024-02-04,Startup,North America,social_ads
C0004996,2024-02-04,SMB,EMEA,paid_search
C0007439,2024-02-04,Startup,North America,referral
C0007694,2024-02-05,Mid-Market,North America,paid_search
C0007390,2024-02-05,Mid-Market,EMEA,referral
C0001925,2024-02-05,Startup,EMEA,social_ads
C0001657,2024-02-05,Mid-Market,APAC,organic
C0004742,2024-02-06,SMB,APAC,referral
C0002751,2024-02-06,Mid-Market,APAC,partners
C0003544,2024-02-06,Startup,EMEA,referral
C0005051,2024-02-06,Startup,APAC,social_ads
C0006054,2024-02-06,Startup,North America,referral
C0004891,2024-02-06,Mid-Market,EMEA,partners
C0000488,2024-02-06,Startup,EMEA,referral
C0001576,2024-02-06,Startup,LATAM,organic
C0004383,2024-02-06,SMB,North America,paid_search
C0006445,2024-02-06,Mid-Market,LATAM,partners
C0006461,2024-02-06,Mid-Market,APAC,organic
C0002660,2024-02-07,Mid-Market,LATAM,email
C0006234,2024-02-07,Mid-Market,North America,referral
C0003610,2024-02-07,SMB,North America,organic
C0001457,2024-02-07,SMB,APAC,referral
C0002716,2024-02-07,Startup,EMEA,partners
C0006068,2024-02-07,Startup,North America,organic
C0003784,2024-02-07,Mid-Market,APAC,referral
C0008073,2024-02-08,Startup,EMEA,paid_search
C0006875,2024-02-08,Enterprise,North America,email
C0002518,2024-02-08,Enterprise,North America,social_ads
C0000039,2024-02-08,Mid-Market,North America,social_ads
C0005409,2024-02-08,SMB,EMEA,social_ads
C0005616,2024-02-08,Mid-Market,North America,paid_search
C0000016,2024-02-09,SMB,North America,organic
C0001668,2024-02-09,Startup,EMEA,paid_search
C0005139,2024-02-09,Startup,LATAM,paid_search
C0004951,2024-02-09,Mid-Market,North America,partners
C0001891,2024-02-09,SMB,EMEA,social_ads
C0005646,2024-02-09,SMB,APAC,partners
C0007077,2024-02-09,SMB,North America,paid_search
C0001484,2024-02-09,Mid-Market,North America,referral
C0004955,2024-02-09,SMB,APAC,email
C0001468,2024-02-10,Enterprise,LATAM,paid_search
C0002623,2024-02-10,Mid-Market,LATAM,referral
C0003266,2024-02-10,SMB,North America,paid_search
C0004424,2024-02-10,SMB,EMEA,referral
C0000756,2024-02-10,SMB,North America,social_ads
C0003537,2024-02-10,Startup,North America,social_ads
C0007032,2024-02-11,Startup,North America,organic
C0007938,2024-02-11,Mid-Market,North America,referral
C0005047,2024-02-12,SMB,North America,email
C0002708,2024-02-12,Startup,North America,paid_search
C0003034,2024-02-12,Mid-Market,EMEA,paid_search
C0007119,2024-02-12,SMB,North America,partners
C0000163,2024-02-12,Enterprise,North America,organic
C0007526,2024-02-12,Startup,EMEA,referral
C0000206,2024-02-12,SMB,North America,organic
C0006560,2024-02-12,SMB,LATAM,email
C0008231,2024-02-13,Startup,EMEA,paid_search
C0008536,2024-02-13,Startup,North America,organic
C0001851,2024-02-13,SMB,North America,social_ads
C0008786,2024-02-13,SMB,APAC,paid_search
C0006321,2024-02-13,SMB,APAC,organic
C0001742,2024-02-13,Mid-Market,North America,organic
C0000828,2024-02-14,SMB,North America,referral
C0008476,2024-02-14,SMB,EMEA,referral
C0002608,2024-02-15,Startup,North America,social_ads
C0007999,2024-02-15,SMB,North America,paid_search
C0000313,2024-02-15,SMB,APAC,paid_search
C0002515,2024-02-15,Mid-Market,North America,social_ads
C0007138,2024-02-15,Mid-Market,North America,paid_search
C0002847,2024-02-15,Mid-Market,EMEA,organic
C0003416,2024-02-15,SMB,EMEA,email
C0007044,2024-02-15,Startup,EMEA,social_ads
C0008163,2024-02-15,Startup,EMEA,social_ads
C0000243,2024-02-15,SMB,EMEA,paid_search
C0000556,2024-02-16,Mid-Market,EMEA,paid_search
C0006857,2024-02-16,Mid-Market,North America,organic
C0008062,2024-02-16,SMB,North America,paid_search
C0008428,2024-02-17,Startup,EMEA,paid_search
C0006701,2024-02-17,SMB,LATAM,partners
C0003984,2024-02-17,Mid-Market,North America,referral
C0000074,2024-02-17,SMB,LATAM,organic
C0004344,2024-02-17,Mid-Market,North America,paid_search
C0002482,2024-02-18,SMB,APAC,referral
C0000644,2024-02-18,Startup,APAC,paid_search
C0005011,2024-02-18,SMB,EMEA,partners
C0002353,2024-02-18,Startup,EMEA,paid_search
C0008910,2024-02-18,Enterprise,LATAM,partners
C0007099,2024-02-18,Startup,North America,social_ads
C0003020,2024-02-18,Startup,EMEA,paid_search
C0000693,2024-02-18,Mid-Market,North America,organic
C0004529,2024-02-18,Startup,North America,referral
C0004965,2024-02-19,SMB,APAC,organic
C0007714,2024-02-19,Mid-Market,LATAM,referral
C0005230,2024-02-19,Startup,North America,social_ads
C0004591,2024-02-19,Startup,APAC,paid_search
C0001605,2024-02-19,Startup,North America,social_ads
C0004470,2024-02-19,SMB,LATAM,paid_search
C0001555,2024-02-20,Startup,North America,organic
C0004438,2024-02-20,Startup,North America,social_ads
C0004817,2024-02-20,Startup,North America,referral
C0004734,2024-02-20,SMB,EMEA,organic
C0004956,2024-02-20,SMB,North America,referral
C0003849,2024-02-20,Startup,LATAM,paid_search
C0000283,2024-02-20,Mid-Market,EMEA,social_ads
C0002417,2024-02-20,Mid-Market,LATAM,organic
C0001441,2024-02-20,Startup,LATAM,social_ads
C0000255,2024-02-20,Mid-Market,North America,organic
C0001814,2024-02-21,Startup,North America,organic
C0004429,2024-02-21,SMB,APAC,paid_search
C0008780,2024-02-21,Startup,North America,social_ads
C0005493,2024-02-21,SMB,LATAM,partners
C0008215,2024-02-21,SMB,North America,paid_search
C0002382,2024-02-21,Mid-Market,APAC,paid_search
C0004478,2024-02-22,SMB,LATAM,referral
C0005385,2024-02-22,Enterprise,APAC,paid_search
C0000654,2024-02-22,Startup,EMEA,organic
C0004953,2024-02-22,Enterprise,North America,partners
C0008756,2024-02-22,Mid-Market,APAC,organic
C0004868,2024-02-22,Mid-Market,LATAM,organic
C0003995,2024-02-22,Enterprise,North America,organic
C0001686,2024-02-22,Startup,North America,referral
C0008897,2024-02-23,Mid-Market,North America,partners
C0000427,2024-02-23,Mid-Market,North America,paid_search
C0007790,2024-02-23,SMB,EMEA,paid_search
C0008906,2024-02-23,Mid-Market,EMEA,paid_search
C0002687,2024-02-23,Enterprise,North America,paid_search
C0002100,2024-02-23,Startup,North America,social_ads
C0005759,2024-02-24,Startup,EMEA,paid_search
C0007451,2024-02-24,Startup,North America,organic
C0005937,2024-02-24,Mid-Market,North America,referral
C0007274,2024-02-24,SMB,APAC,referral
C0001542,2024-02-25,SMB,North America,social_ads
C0000416,2024-02-25,SMB,APAC,referral
C0006552,2024-02-25,Startup,EMEA,social_ads
C0005041,2024-02-25,SMB,North America,referral
C0003665,2024-02-25,Startup,EMEA,paid_search
C0008508,2024-02-25,SMB,EMEA,paid_search
C0002120,2024-02-25,Startup,APAC,organic
C0005966,2024-02-25,Mid-Market,North America,organic
C0001091,2024-02-25,Mid-Market,LATAM,organic
C0001547,2024-02-26,SMB,APAC,referral
C0005298,2024-02-26,Startup,North America,social_ads
C0004484,2024-02-26,Mid-Market,EMEA,paid_search
C0006088,2024-02-26,Mid-Market,APAC,organic
C0004047,2024-02-26,SMB,North America,referral
C0008016,2024-02-26,SMB,EMEA,paid_search
C0004004,2024-02-26,Startup,EMEA,referral
C0000771,2024-02-26,SMB,EMEA,social_ads
C0000192,2024-02-26,Startup,LATAM,social_ads
C0008159,2024-02-26,Startup,EMEA,email
C0007734,2024-02-26,Startup,EMEA,referral
C0006931,2024-02-26,Enterprise,LATAM,referral
C0000701,2024-02-26,SMB,APAC,paid_search
C0002986,2024-02-26,SMB,North America,social_ads
C0002630,2024-02-26,Enterprise,APAC,organic
C0007858,2024-02-27,Startup,North America,organic
C0000753,2024-02-27,Mid-Market,North America,social_ads
C0001984,2024-02-27,SMB,EMEA,paid_search
C0005773,2024-02-28,Startup,LATAM,social_ads
C0004361,2024-02-28,SMB,North America,paid_search
C0003334,2024-02-28,Mid-Market,LATAM,social_ads
C0004958,2024-02-28,Startup,EMEA,social_ads
C0004562,2024-02-28,SMB,APAC,paid_search
C0008078,2024-02-28,SMB,EMEA,organic
C0007797,2024-02-28,SMB,EMEA,referral
C0005785,2024-02-29,SMB,EMEA,paid_search
C0007015,2024-02-29,Startup,North America,referral
C0008562,2024-02-29,SMB,EMEA,organic
C0003702,2024-02-29,Mid-Market,EMEA,organic
C0004964,2024-02-29,Startup,LATAM,referral
C0006760,2024-02-29,SMB,APAC,social_ads
C0002917,2024-02-29,Mid-Market,EMEA,organic
C0000562,2024-02-29,Mid-Market,North America,paid_search
C0000893,2024-02-29,Mid-Market,EMEA,paid_search
C0008961,2024-02-29,Mid-Market,North America,referral
C0002806,2024-03-01,Enterprise,North America,organic
C0003063,2024-03-01,SMB,LATAM,organic
C0008025,2024-03-01,Startup,North America,paid_search
C0000953,2024-03-01,Enterprise,APAC,organic
C0004872,2024-03-01,SMB,North America,social_ads
C0001081,2024-03-01,SMB,North America,referral
C0002939,2024-03-01,SMB,APAC,social_ads
C0006127,2024-03-01,Startup,APAC,organic
C0006619,2024-03-01,Startup,EMEA,paid_search
C0006597,2024-03-01,SMB,APAC,paid_search
C0008894,2024-03-01,SMB,EMEA,paid_search
C0004692,2024-03-01,Mid-Market,APAC,organic
C0003003,2024-03-01,Mid-Market,APAC,paid_search
C0006260,2024-03-02,Startup,EMEA,paid_search
C0005212,2024-03-02,Mid-Market,APAC,referral
C0004520,2024-03-02,SMB,EMEA,referral
C0000946,2024-03-02,Mid-Market,APAC,paid_search
C0002844,2024-03-02,Mid-Market,APAC,referral
C0001939,2024-03-02,Startup,North America,social_ads
C0005045,2024-03-02,Mid-Market,APAC,organic
C0001741,2024-03-02,SMB,EMEA,partners
C0001639,2024-03-03,SMB,North America,referral
C0008685,2024-03-03,SMB,EMEA,referral
C0001785,2024-03-03,Startup,North America,email
C0000727,2024-03-03,SMB,APAC,paid_search
C0004712,2024-03-03,Enterprise,EMEA,referral
C0002664,2024-03-03,Startup,North America,social_ads
C0003608,2024-03-03,Enterprise,LATAM,partners
C0006542,2024-03-04,SMB,North America,referral
C0001050,2024-03-04,SMB,APAC,organic
C0001693,2024-03-04,SMB,North America,paid_search
C0006479,2024-03-04,Mid-Market,EMEA,paid_search
C0002406,2024-03-04,Mid-Market,APAC,social_ads
C0006136,2024-03-04,SMB,North America,referral
C0003649,2024-03-04,SMB,LATAM,paid_search
C0002712,2024-03-04,SMB,APAC,paid_search
C0005566,2024-03-04,Startup,North America,referral
C0008564,2024-03-04,SMB,North America,referral
C0007695,2024-03-04,SMB,EMEA,partners
C0005333,2024-03-04,SMB,LATAM,paid_search
C0000254,2024-03-05,Startup,APAC,organic
C0003434,2024-03-05,SMB,EMEA,email
C0006215,2024-03-05,SMB,EMEA,social_ads
C0008648,2024-03-05,SMB,EMEA,social_ads
C0002024,2024-03-05,Startup,EMEA,organic
C0005828,2024-03-05,SMB,LATAM,paid_search
C0002959,2024-03-05,SMB,North America,organic
C0005932,2024-03-05,SMB,APAC,paid_search
C0000952,2024-03-06,SMB,North America,email
C0004166,2024-03-06,SMB,APAC,referral
C0003764,2024-03-06,Startup,North America,organic
C0003050,2024-03-06,Startup,APAC,organic
C0003728,2024-03-06,Enterprise,EMEA,organic
C0006973,2024-03-06,Enterprise,North America,organic
C0005934,2024-03-07,SMB,APAC,paid_search
C0002874,2024-03-07,Startup,North America,paid_search
C0004151,2024-03-07,Mid-Market,North America,organic
C0002544,2024-03-07,Mid-Market,LATAM,organic
C0006330,2024-03-07,SMB,APAC,social_ads
C0008290,2024-03-07,Startup,North America,referral
C0000284,2024-03-07,SMB,North America,paid_search
C0005522,2024-03-07,SMB,APAC,social_ads
C0008258,2024-03-07,Startup,North America,social_ads
C0002713,2024-03-07,SMB,LATAM,paid_search
C0006467,2024-03-07,Startup,EMEA,partners
C0005496,2024-03-08,Startup,EMEA,referral
C0004555,2024-03-08,Startup,EMEA,partners
C0007814,2024-03-08,Mid-Market,North America,referral
C0003747,2024-03-08,Mid-Market,North America,partners
C0004017,2024-03-08,Startup,North America,organic
C0002374,2024-03-08,SMB,EMEA,email
C0001859,2024-03-08,Enterprise,LATAM,organic
C0003408,2024-03-09,Enterprise,APAC,paid_search
C0007028,2024-03-09,Mid-Market,EMEA,email
C0004934,2024-03-09,SMB,LATAM,social_ads
C0007946,2024-03-09,SMB,LATAM,organic
C0005312,2024-03-09,SMB,APAC,paid_search
C0005854,2024-03-09,SMB,North America,social_ads
C0005860,2024-03-10,Enterprise,APAC,social_ads
C0008784,2024-03-10,Mid-Market,EMEA,email
C0004548,2024-03-10,Startup,EMEA,social_ads
C0000909,2024-03-10,Startup,EMEA,social_ads
C0007824,2024-03-11,Enterprise,EMEA,partners
C0000926,2024-03-11,SMB,North America,email
C0001611,2024-03-11,Startup,North America,paid_search
C0000348,2024-03-11,Mid-Market,EMEA,organic
C0008859,2024-03-11,Enterprise,North America,paid_search
C0002226,2024-03-11,Mid-Market,APAC,paid_search
C0000971,2024-03-11,SMB,North America,organic
C0006591,2024-03-12,SMB,North America,referral
C0007646,2024-03-12,SMB,APAC,social_ads
C0003033,2024-03-12,Startup,LATAM,organic
C0000781,2024-03-12,SMB,North America,paid_search
C0000830,2024-03-12,SMB,APAC,referral
C0001063,2024-03-13,SMB,North America,organic
C0001653,2024-03-13,SMB,North America,organic
C0005500,2024-03-13,Mid-Market,APAC,partners
C0007402,2024-03-13,Mid-Market,North America,social_ads
C0003737,2024-03-13,Startup,EMEA,social_ads
C0007763,2024-03-13,Startup,North America,social_ads
C0006487,2024-03-13,Mid-Market,North America,paid_search
C0006665,2024-03-13,Mid-Market,North America,paid_search
C0008181,2024-03-13,SMB,North America,organic
C0003890,2024-03-13,Mid-Market,LATAM,social_ads
C0002244,2024-03-13,Mid-Market,North America,referral
C0002689,2024-03-14,Mid-Market,EMEA,referral
C0003112,2024-03-14,SMB,APAC,social_ads
C0004146,2024-03-14,Startup,EMEA,paid_search
C0003303,2024-03-14,Mid-Market,EMEA,partners
C0004230,2024-03-14,Enterprise,APAC,organic
C0000173,2024-03-14,Mid-Market,APAC,paid_search
C0005377,2024-03-14,Mid-Market,LATAM,social_ads
C0008147,2024-03-14,Startup,North America,organic
C0008688,2024-03-15,Enterprise,LATAM,paid_search
C0007102,2024-03-15,SMB,North America,social_ads
C0003578,2024-03-15,Mid-Market,North America,email
C0006612,2024-03-15,SMB,North America,social_ads
C0007958,2024-03-15,SMB,North America,social_ads
C0002179,2024-03-15,SMB,LATAM,partners
C0005667,2024-03-16,SMB,LATAM,paid_search
C0006992,2024-03-16,Mid-Market,North America,email
C0002172,2024-03-16,Enterprise,North America,organic
C0002397,2024-03-16,Startup,APAC,organic
C0002965,2024-03-16,Mid-Market,EMEA,paid_search
C0005201,2024-03-16,SMB,LATAM,referral
C0004415,2024-03-16,Startup,EMEA,paid_search
C0003099,2024-03-16,Enterprise,North America,partners
C0003868,2024-03-16,Mid-Market,EMEA,organic
C0001304,2024-03-16,Enterprise,North America,referral
C0008540,2024-03-16,Startup,EMEA,organic
C0001734,2024-03-16,Enterprise,EMEA,email
C0006833,2024-03-16,Mid-Market,North America,partners
C0001173,2024-03-16,SMB,LATAM,partners
C0006586,2024-03-16,Enterprise,North America,referral
C0003182,2024-03-16,Startup,EMEA,organic
C0001094,2024-03-17,Mid-Market,EMEA,referral
C0005253,2024-03-17,Startup,North America,organic
C0007581,2024-03-17,Mid-Market,North America,organic
C0001987,2024-03-17,Mid-Market,LATAM,paid_search
C0008135,2024-03-17,SMB,EMEA,social_ads
C0002199,2024-03-18,SMB,EMEA,paid_search
C0002069,2024-03-18,SMB,APAC,social_ads
C0008142,2024-03-18,Startup,EMEA,paid_search
C0004728,2024-03-18,Enterprise,LATAM,organic
C0004313,2024-03-18,SMB,North America,paid_search
C0008203,2024-03-18,Mid-Market,APAC,referral
C0006545,2024-03-18,SMB,EMEA,organic
C0007181,2024-03-18,Mid-Market,EMEA,partners
C0008578,2024-03-19,Mid-Market,North America,paid_search
C0008112,2024-03-19,Mid-Market,EMEA,organic
C0007962,2024-03-19,Mid-Market,APAC,organic
C0008107,2024-03-19,SMB,EMEA,partners
C0001209,2024-03-19,Startup,APAC,paid_search
C0004046,2024-03-19,Startup,North America,organic
C0000902,2024-03-19,Startup,EMEA,paid_search
C0002779,2024-03-19,Startup,EMEA,social_ads
C0005887,2024-03-20,Mid-Market,EMEA,referral
C0008637,2024-03-20,Mid-Market,North America,paid_search
C0007187,2024-03-20,Startup,EMEA,referral
C0007391,2024-03-20,Mid-Market,EMEA,organic
C0006927,2024-03-20,Startup,EMEA,organic
C0008609,2024-03-20,SMB,North America,organic
C0006491,2024-03-20,SMB,North America,organic
C0007837,2024-03-20,SMB,EMEA,referral
C0000751,2024-03-20,SMB,LATAM,email
C0001783,2024-03-20,Startup,EMEA,paid_search
C0003757,2024-03-21,Mid-Market,North America,paid_search
C0007873,2024-03-21,Startup,EMEA,social_ads
C0007855,2024-03-21,SMB,APAC,organic
C0002247,2024-03-21,Startup,LATAM,paid_search
C0005244,2024-03-21,Mid-Market,North America,paid_search
C0006113,2024-03-21,Mid-Market,EMEA,email
C0001860,2024-03-22,SMB,EMEA,referral
C0002558,2024-03-22,Mid-Market,North America,email
C0005637,2024-03-22,SMB,APAC,organic
C0002325,2024-03-22,Mid-Market,APAC,paid_search
C0006188,2024-03-22,Mid-Market,APAC,organic
C0000190,2024-03-22,Mid-Market,EMEA,referral
C0005299,2024-03-22,SMB,EMEA,paid_search
C0007096,2024-03-23,SMB,North America,social_ads
C0002189,2024-03-23,SMB,North America,paid_search
C0002086,2024-03-23,SMB,APAC,email
C0002367,2024-03-23,Startup,EMEA,paid_search
C0006134,2024-03-23,Startup,APAC,referral
C0004246,2024-03-23,SMB,APAC,partners
C0008022,2024-03-23,Startup,North America,paid_search
C0006636,2024-03-23,Startup,LATAM,partners
C0003936,2024-03-23,Mid-Market,EMEA,social_ads
C0005915,2024-03-24,Startup,LATAM,paid_search
C0007349,2024-03-24,SMB,North America,email
C0006888,2024-03-24,Mid-Market,EMEA,paid_search
C0003441,2024-03-24,Startup,EMEA,organic
C0008093,2024-03-24,Mid-Market,EMEA,organic
C0005946,2024-03-24,Startup,North America,social_ads
C0004011,2024-03-24,SMB,APAC,social_ads
C0007487,2024-03-24,Mid-Market,EMEA,referral
C0001608,2024-03-24,Enterprise,LATAM,partners
C0000941,2024-03-24,SMB,APAC,partners
C0002117,2024-03-24,SMB,EMEA,paid_search
C0008916,2024-03-24,SMB,North America,social_ads
C0007677,2024-03-25,Enterprise,APAC,organic
C0001600,2024-03-25,Mid-Market,EMEA,partners
C0002162,2024-03-25,Startup,APAC,organic
C0004630,2024-03-25,Startup,APAC,social_ads
C0004048,2024-03-25,SMB,EMEA,referral
C0008530,2024-03-25,Startup,LATAM,social_ads
C0001246,2024-03-25,Startup,LATAM,organic
C0006049,2024-03-26,SMB,North America,referral
C0001651,2024-03-26,SMB,APAC,organic
C0000103,2024-03-26,Startup,APAC,referral
C0007728,2024-03-26,SMB,North America,paid_search
C0002062,2024-03-26,Startup,North America,referral
C0000309,2024-03-27,Startup,North America,social_ads
C0007292,2024-03-27,Enterprise,North America,social_ads
C0006464,2024-03-27,Startup,North America,paid_search
C0007752,2024-03-27,SMB,APAC,referral
C0003027,2024-03-27,Mid-Market,LATAM,partners
C0000146,2024-03-27,SMB,EMEA,organic
C0008275,2024-03-27,Mid-Market,EMEA,paid_search
