date,acquisition_channel,spend
2024-03-07,organic,219.0
2024-03-07,paid_search,1785.82
2024-03-07,partners,418.89
2024-03-07,referral,472.86
2024-03-07,social_ads,1460.23
2024-03-08,email,361.28
2024-03-08,organic,215.63
2024-03-08,paid_search,1840.3
2024-03-08,partners,484.57
2024-03-08,referral,569.9
2024-03-08,social_ads,1408.12
2024-03-09,email,271.54
2024-03-09,organic,168.0
2024-03-09,paid_search,1304.81
2024-03-09,partners,424.25
2024-03-09,referral,337.62
2024-03-09,social_ads,1390.86
2024-03-10,email,288.61
2024-03-10,organic,158.82
2024-03-10,paid_search,1377.46
2024-03-10,partners,512.43
2024-03-10,referral,335.44
2024-03-10,social_ads,1130.32
2024-03-11,email,302.73
2024-03-11,organic,220.01
2024-03-11,paid_search,1694.69
2024-03-11,partners,518.8
2024-03-11,referral,368.27
2024-03-11,social_ads,1756.6
2024-03-12,email,356.22
2024-03-12,organic,213.15
2024-03-12,paid_search,2055.34
2024-03-12,partners,542.4
2024-03-12,referral,372.04
2024-03-12,social_ads,1717.27
2024-03-13,email,381.98
2024-03-13,organic,242.85
2024-03-13,paid_search,1811.53
2024-03-13,partners,512.1
2024-03-13,referral,412.71
2024-03-13,social_ads,1539.8
2024-03-14,email,355.35
2024-03-14,organic,170.13
2024-03-14,paid_search,2007.96
2024-03-14,partners,568.68
2024-03-14,referral,440.68
2024-03-14,social_ads,1386.19
2024-03-15,email,378.7
2024-03-15,organic,217.77
2024-03-15,paid_search,1628.92
2024-03-15,partners,545.11
2024-03-15,referral,392.11
2024-03-15,social_ads,1513.91
2024-03-16,email,281.38
2024-03-16,organic,146.67
2024-03-16,paid_search,1292.05
2024-03-16,partners,425.23
2024-03-16,referral,396.41
2024-03-16,social_ads,1180.88
2024-03-17,email,272.4
2024-03-17,organic,200.15
2024-03-17,paid_search,1322.72
2024-03-17,partners,487.96
2024-03-17,referral,369.97
2024-03-17,social_ads,1262.62
2024-03-18,email,273.27
2024-03-18,organic,258.08
2024-03-18,paid_search,1327.72
2024-03-18,partners,441.05
2024-03-18,referral,306.0
2024-03-18,social_ads,1668.19
2024-03-19,email,275.46
2024-03-19,organic,223.83
2024-03-19,paid_search,1733.96
2024-03-19,partners,613.16
2024-03-19,referral,399.36
2024-03-19,social_ads,1533.52
2024-03-20,email,394.1
2024-03-20,organic,222.7
2024-03-20,paid_search,1818.65
2024-03-20,partners,531.22
2024-03-20,referral,367.16
2024-03-20,social_ads,1483.25
2024-03-21,email,293.52
2024-03-21,organic,252.08
2024-03-21,paid_search,1458.22
2024-03-21,partners,540.95
2024-03-21,referral,470.85
2024-03-21,social_ads,1441.71
2024-03-22,email,299.8
2024-03-22,organic,168.87
2024-03-22,paid_search,1283.28
2024-03-22,partners,567.03
2024-03-22,referral,406.79
2024-03-22,social_ads,1522.33
2024-03-23,email,286.65
2024-03-23,organic,205.01
2024-03-23,paid_search,1140.24
2024-03-23,partners,413.74
2024-03-23,referral,339.62
2024-03-23,social_ads,1172.85
2024-03-24,email,273.37
2024-03-24,organic,203.71
2024-03-24,paid_search,1701.33
2024-03-24,partners,403.68
2024-03-24,referral,346.38
2024-03-24,social_ads,1488.31
2024-03-25,email,355.52
2024-03-25,organic,206.35
2024-03-25,paid_search,1695.34
2024-03-25,partners,632.77
2024-03-25,referral,361.73
2024-03-25,social_ads,1379.98
2024-03-26,email,332.42
2024-03-26,organic,197.66
2024-03-26,paid_search,1948.93
2024-03-26,partners,608.44
2024-03-26,referral,398.92
2024-03-26,social_ads,1287.35
2024-03-27,email,321.24
2024-03-27,organic,191.76
2024-03-27,paid_search,1697.64
2024-03-27,partners,591.76
2024-03-27,referral,379.14
2024-03-27,social_ads,1487.05
2024-03-28,email,294.77
2024-03-28,organic,213.54
2024-03-28,paid_search,2219.28
2024-03-28,partners,493.12
2024-03-28,referral,428.84
2024-03-28,social_ads,1840.33
2024-03-29,email,401.04
2024-03-29,organic,196.19
2024-03-29,paid_search,1810.97
2024-03-29,partners,484.44
2024-03-29,referral,384.73
2024-03-29,social_ads,1592.35
2024-03-30,email,258.32
2024-03-30,organic,179.78
2024-03-30,paid_search,1504.38
2024-03-30,partners,395.99
2024-03-30,referral,396.94
2024-03-30,social_ads,1270.61
2024-03-31,email,241.08
2024-03-31,organic,189.33
2024-03-31,paid_search,1400.19
2024-03-31,partners,394.93
2024-03-31,referral,400.23
2024-03-31,social_ads,1410.66
2024-04-01,email,319.0
2024-04-01,organic,237.61
2024-04-01,paid_search,1723.18
2024-04-01,partners,697.29
2024-04-01,referral,447.05
2024-04-01,social_ads,1538.23
2024-04-02,email,344.8
2024-04-02,organic,222.52
2024-04-02,paid_search,1738.66
2024-04-02,partners,506.54
2024-04-02,referral,391.14
2024-04-02,social_ads,1655.73
2024-04-03,email,400.95
2024-04-03,organic,244.73
2024-04-03,paid_search,2251.72
2024-04-03,partners,633.55
2024-04-03,referral,466.96
2024-04-03,social_ads,1748.5
2024-04-04,email,357.05
2024-04-04,organic,226.67
2024-04-04,paid_search,2010.49
2024-04-04,partners,519.66
2024-04-04,referral,459.49
2024-04-04,social_ads,1900.61
2024-04-05,email,288.41
2024-04-05,organic,229.88
2024-04-05,paid_search,1788.36
2024-04-05,partners,517.22
2024-04-05,referral,388.03
2024-04-05,social_ads,1442.99
2024-04-06,email,331.13
2024-04-06,organic,173.99
2024-04-06,paid_search,1556.39
2024-04-06,partners,487.02
2024-04-06,referral,357.01
2024-04-06,social_ads,1346.73
2024-04-07,email,263.18
2024-04-07,organic,164.88
2024-04-07,paid_search,1618.53
2024-04-07,partners,522.9
2024-04-07,referral,308.86
2024-04-07,social_ads,1177.37
2024-04-08,email,315.78
2024-04-08,organic,239.7
2024-04-08,paid_search,1931.01
2024-04-08,partners,545.94
2024-04-08,referral,402.78
2024-04-08,social_ads,1829.9
2024-04-09,email,346.16
2024-04-09,organic,217.35
2024-04-09,paid_search,1719.51
2024-04-09,partners,570.57
2024-04-09,referral,453.63
2024-04-09,social_ads,1542.8
2024-04-10,email,294.45
2024-04-10,organic,228.7
2024-04-10,paid_search,1842.11
2024-04-10,partners,614.73
2024-04-10,referral,473.92
2024-04-10,social_ads,1602.08
2024-04-11,email,343.63
2024-04-11,organic,200.69
2024-04-11,paid_search,1550.63
2024-04-11,partners,748.07
2024-04-11,referral,446.06
2024-04-11,social_ads,1749.18
2024-04-12,email,397.95
2024-04-12,organic,237.57
2024-04-12,paid_search,1653.83
2024-04-12,partners,498.6
2024-04-12,referral,409.99
2024-04-12,social_ads,1506.02
2024-04-13,email,283.74
2024-04-13,organic,210.7
2024-04-13,paid_search,1513.72
2024-04-13,partners,530.4
2024-04-13,referral,343.45
2024-04-13,social_ads,1406.06
2024-04-14,email,329.86
2024-04-14,organic,198.56
2024-04-14,paid_search,1525.31
2024-04-14,partners,481.26
2024-04-14,referral,406.55
2024-04-14,social_ads,1462.91
2024-04-15,email,332.9
2024-04-15,organic,240.77
2024-04-15,paid_search,1991.82
2024-04-15,partners,631.33
2024-04-15,referral,492.45
2024-04-15,social_ads,1312.08
2024-04-16,email,360.18
2024-04-16,organic,257.45
2024-04-16,paid_search,1753.86
2024-04-16,partners,602.18
2024-04-16,referral,465.29
2024-04-16,social_ads,1558.28
2024-04-17,email,366.26
2024-04-17,organic,259.71
2024-04-17,paid_search,1781.47
2024-04-17,partners,594.34
2024-04-17,referral,482.93
2024-04-17,social_ads,1755.52
2024-04-18,email,340.91
2024-04-18,organic,247.78
2024-04-18,paid_search,1915.58
2024-04-18,partners,541.9
2024-04-18,referral,463.94
2024-04-18,social_ads,1665.78
2024-04-19,email,358.73
2024-04-19,organic,250.53
2024-04-19,paid_search,1964.11
2024-04-19,partners,601.74
2024-04-19,referral,460.19
2024-04-19,social_ads,1341.33
2024-04-20,email,328.15
2024-04-20,organic,225.82
2024-04-20,paid_search,1709.31
2024-04-20,partners,583.97
2024-04-20,referral,322.67
2024-04-20,social_ads,1210.35
2024-04-21,email,323.9
2024-04-21,organic,212.28
2024-04-21,paid_search,1515.98
2024-04-21,partners,519.87
2024-04-21,referral,331.14
2024-04-21,social_ads,1430.16
2024-04-22,email,358.14
2024-04-22,organic,208.78
2024-04-22,paid_search,2027.72
2024-04-22,partners,650.89
2024-04-22,referral,506.37
2024-04-22,social_ads,1815.68
2024-04-23,email,400.0
2024-04-23,organic,192.96
2024-04-23,paid_search,1850.95
2024-04-23,partners,606.28
2024-04-23,referral,363.08
2024-04-23,social_ads,1543.95
2024-04-24,email,421.5
2024-04-24,organic,237.3
2024-04-24,paid_search,1762.06
2024-04-24,partners,578.85
2024-04-24,referral,407.42
2024-04-24,social_ads,1551.55
2024-04-25,email,412.49
2024-04-25,organic,258.6
2024-04-25,paid_search,1879.45
2024-04-25,partners,636.35
2024-04-25,referral,429.54
2024-04-25,social_ads,1825.86
2024-04-26,email,359.64
2024-04-26,organic,214.5
2024-04-26,paid_search,1745.54
2024-04-26,partners,610.05
2024-04-26,referral,444.51
2024-04-26,social_ads,1775.64
2024-04-27,email,306.41
2024-04-27,organic,202.63
2024-04-27,paid_search,1471.59
2024-04-27,partners,424.6
2024-04-27,referral,354.48
2024-04-27,social_ads,1325.57
2024-04-28,email,307.4
2024-04-28,organic,192.93
2024-04-28,paid_search,1559.78
2024-04-28,partners,498.35
2024-04-28,referral,369.88
2024-04-28,social_ads,1230.76
2024-04-29,email,300.6
2024-04-29,organic,267.61
2024-04-29,paid_search,1404.11
2024-04-29,partners,634.38
2024-04-29,referral,603.83
2024-04-29,social_ads,1511.58
2024-04-30,email,366.65
2024-04-30,organic,206.17
2024-04-30,paid_search,1704.9
2024-04-30,partners,478.24
2024-04-30,referral,475.8
2024-04-30,social_ads,1386.43
2024-05-01,email,343.05
2024-05-01,organic,277.38
2024-05-01,paid_search,1570.09
2024-05-01,partners,652.88
2024-05-01,referral,453.88
2024-05-01,social_ads,1417.37
2024-05-02,email,339.91
2024-05-02,organic,232.82
2024-05-02,paid_search,1437.89
2024-05-02,partners,548.24
2024-05-02,referral,450.72
2024-05-02,social_ads,1804.42
2024-05-03,email,369.06
2024-05-03,organic,221.69
2024-05-03,paid_search,2070.44
2024-05-03,partners,537.3
2024-05-03,referral,469.04
2024-05-03,social_ads,1627.1
2024-05-04,email,329.22
2024-05-04,organic,211.52
2024-05-04,paid_search,1508.86
2024-05-04,partners,562.45
2024-05-04,referral,349.62
2024-05-04,social_ads,1009.54
2024-05-05,email,357.39
2024-05-05,organic,189.68
2024-05-05,paid_search,1656.27
2024-05-05,partners,556.0
2024-05-05,referral,352.05
2024-05-05,social_ads,1525.17
2024-05-06,email,433.87
2024-05-06,organic,199.97
2024-05-06,paid_search,1735.33
2024-05-06,partners,640.71
2024-05-06,referral,471.81
2024-05-06,social_ads,1679.51
2024-05-07,email,305.1
2024-05-07,organic,242.28
2024-05-07,paid_search,2328.67
2024-05-07,partners,667.02
2024-05-07,referral,463.2
2024-05-07,social_ads,1645.05
2024-05-08,email,308.36
2024-05-08,organic,265.13
2024-05-08,paid_search,1670.57
2024-05-08,partners,574.01
2024-05-08,referral,490.72
2024-05-08,social_ads,1423.05
2024-05-09,email,363.02
2024-05-09,organic,239.22
2024-05-09,paid_search,1629.06
2024-05-09,partners,685.66
2024-05-09,referral,450.46
2024-05-09,social_ads,1565.56
2024-05-10,email,439.06
2024-05-10,organic,271.47
2024-05-10,paid_search,1754.71
2024-05-10,partners,736.35
2024-05-10,referral,507.58
2024-05-10,social_ads,1658.57
2024-05-11,email,275.19
2024-05-11,organic,190.45
2024-05-11,paid_search,1337.29
2024-05-11,partners,475.58
2024-05-11,referral,368.23
2024-05-11,social_ads,1855.17
2024-05-12,email,355.52
2024-05-12,organic,199.93
2024-05-12,paid_search,1517.89
2024-05-12,partners,560.55
2024-05-12,referral,408.95
2024-05-12,social_ads,1347.15
2024-05-13,email,423.3
2024-05-13,organic,257.85
2024-05-13,paid_search,2143.42
2024-05-13,partners,734.06
2024-05-13,referral,470.82
2024-05-13,social_ads,1778.99
2024-05-14,email,385.9
2024-05-14,organic,302.79
2024-05-14,paid_search,1994.48
2024-05-14,partners,618.71
2024-05-14,referral,503.16
2024-05-14,social_ads,2014.34
2024-05-15,email,395.45
2024-05-15,organic,215.95
2024-05-15,paid_search,2026.29
2024-05-15,partners,409.34
2024-05-15,referral,439.17
2024-05-15,social_ads,1608.92
2024-05-16,email,345.53
2024-05-16,organic,210.43
2024-05-16,paid_search,1726.82
2024-05-16,partners,619.82
2024-05-16,referral,425.21
2024-05-16,social_ads,1829.72
2024-05-17,email,329.47
2024-05-17,organic,239.54
2024-05-17,paid_search,1798.24
2024-05-17,partners,553.3
2024-05-17,referral,445.25
2024-05-17,social_ads,1374.16
2024-05-18,email,314.43
2024-05-18,organic,191.23
2024-05-18,paid_search,1368.62
2024-05-18,partners,457.87
2024-05-18,referral,360.76
2024-05-18,social_ads,1321.06
2024-05-19,email,330.35
2024-05-19,organic,182.68
2024-05-19,paid_search,1655.28
2024-05-19,partners,549.83
2024-05-19,referral,327.05
2024-05-19,social_ads,1218.2
2024-05-20,email,326.23
2024-05-20,organic,235.52
2024-05-20,paid_search,2218.6
2024-05-20,partners,557.58
2024-05-20,referral,442.54
2024-05-20,social_ads,1634.9
2024-05-21,email,340.89
2024-05-21,organic,213.61
2024-05-21,paid_search,1682.27
2024-05-21,partners,553.95
2024-05-21,referral,468.37
2024-05-21,social_ads,1480.3
2024-05-22,email,287.21
2024-05-22,organic,218.69
2024-05-22,paid_search,1835.16
2024-05-22,partners,655.83
2024-05-22,referral,448.87
2024-05-22,social_ads,1610.88
2024-05-23,email,411.44
2024-05-23,organic,286.43
2024-05-23,paid_search,1987.22
2024-05-23,partners,555.53
2024-05-23,referral,453.77
2024-05-23,social_ads,1807.93
2024-05-24,email,309.97
2024-05-24,organic,253.33
2024-05-24,paid_search,1721.75
2024-05-24,partners,558.29
2024-05-24,referral,488.25
2024-05-24,social_ads,1576.54
2024-05-25,email,355.4
2024-05-25,organic,207.04
2024-05-25,paid_search,1740.87
2024-05-25,partners,448.13
2024-05-25,referral,352.43
2024-05-25,social_ads,1545.93
2024-05-26,email,302.36
2024-05-26,organic,214.37
2024-05-26,paid_search,1561.2
2024-05-26,partners,479.62
2024-05-26,referral,394.31
2024-05-26,social_ads,1378.68
2024-05-27,email,382.03
2024-05-27,organic,213.67
2024-05-27,paid_search,2027.09
2024-05-27,partners,604.39
2024-05-27,referral,395.56
2024-05-27,social_ads,1682.25
2024-05-28,email,357.01
2024-05-28,organic,218.14
2024-05-28,paid_search,1976.16
2024-05-28,partners,637.51
2024-05-28,referral,554.71
2024-05-28,social_ads,1731.8
2024-05-29,email,426.68
2024-05-29,organic,235.27
2024-05-29,paid_search,1989.87
2024-05-29,partners,555.43
2024-05-29,referral,439.35
2024-05-29,social_ads,1603.32
2024-05-30,email,374.02
2024-05-30,organic,249.51
2024-05-30,paid_search,1909.73
2024-05-30,partners,648.62
2024-05-30,referral,467.84
2024-05-30,social_ads,1638.71
2024-05-31,email,312.66
2024-05-31,organic,259.73
2024-05-31,paid_search,1790.37
2024-05-31,partners,711.91
2024-05-31,referral,475.24
2024-05-31,social_ads,1415.43
2024-06-01,email,327.43
2024-06-01,organic,219.84
2024-06-01,paid_search,1535.12
2024-06-01,partners,497.01
2024-06-01,referral,290.1
2024-06-01,social_ads,1534.16
2024-06-02,email,305.88
2024-06-02,organic,247.16
2024-06-02,paid_search,1454.62
2024-06-02,partners,584.48
2024-06-02,referral,346.32
2024-06-02,social_ads,1362.82
2024-06-03,email,380.1
2024-06-03,organic,224.23
2024-06-03,paid_search,1915.19
2024-06-03,partners,656.27
2024-06-03,referral,451.26
2024-06-03,social_ads,1753.39
2024-06-04,email,388.82
2024-06-04,organic,202.58
2024-06-04,paid_search,1958.28
2024-06-04,partners,540.65
2024-06-04,referral,486.97
2024-06-04,social_ads,1737.59
2024-06-05,email,405.61
2024-06-05,organic,217.39
2024-06-05,paid_search,1793.71
2024-06-05,partners,550.74
2024-06-05,referral,465.03
2024-06-05,social_ads,1746.37
2024-06-06,email,361.35
2024-06-06,organic,228.82
2024-06-06,paid_search,1630.91
2024-06-06,partners,615.98
2024-06-06,referral,430.07
2024-06-06,social_ads,1461.74
2024-06-07,email,351.6
2024-06-07,organic,213.41
2024-06-07,paid_search,1828.88
2024-06-07,partners,566.25
2024-06-07,referral,464.17
2024-06-07,social_ads,1625.8
2024-06-08,email,344.84
2024-06-08,organic,247.99
2024-06-08,paid_search,1733.38
2024-06-08,partners,422.02
2024-06-08,referral,293.0
2024-06-08,social_ads,1510.38
2024-06-09,email,272.33
2024-06-09,organic,201.33
2024-06-09,paid_search,1654.3
2024-06-09,partners,520.2
2024-06-09,referral,285.95
2024-06-09,social_ads,1159.98
2024-06-10,email,356.78
2024-06-10,organic,258.97
2024-06-10,paid_search,1992.82
2024-06-10,partners,722.29
2024-06-10,referral,527.42
2024-06-10,social_ads,1786.63
2024-06-11,email,360.15
2024-06-11,organic,253.9
2024-06-11,paid_search,2050.3
2024-06-11,partners,531.07
2024-06-11,referral,424.59
2024-06-11,social_ads,1835.86
2024-06-12,email,358.66
2024-06-12,organic,226.31
2024-06-12,paid_search,2095.71
2024-06-12,partners,733.26
2024-06-12,referral,409.97
2024-06-12,social_ads,1782.44
2024-06-13,email,406.73
2024-06-13,organic,205.56
2024-06-13,paid_search,1718.15
2024-06-13,partners,551.31
2024-06-13,referral,539.17
2024-06-13,social_ads,1854.46
2024-06-14,email,443.14
2024-06-14,organic,238.01
2024-06-14,paid_search,1370.82
2024-06-14,partners,585.67
2024-06-14,referral,411.58
2024-06-14,social_ads,1586.65
2024-06-15,email,255.97
2024-06-15,organic,238.27
2024-06-15,paid_search,1786.5
2024-06-15,partners,562.02
2024-06-15,referral,358.04
2024-06-15,social_ads,1476.57
2024-06-16,email,345.31
2024-06-16,organic,176.45
2024-06-16,paid_search,1375.26
2024-06-16,partners,443.92
2024-06-16,referral,436.2
2024-06-16,social_ads,1470.87
2024-06-17,email,371.77
2024-06-17,organic,248.14
2024-06-17,paid_search,2015.35
2024-06-17,partners,577.15
2024-06-17,referral,415.96
2024-06-17,social_ads,1436.51
2024-06-18,email,368.87
2024-06-18,organic,218.06
2024-06-18,paid_search,1818.29
2024-06-18,partners,505.19
2024-06-18,referral,470.91
2024-06-18,social_ads,1758.19
2024-06-19,email,346.26
2024-06-19,organic,220.68
2024-06-19,paid_search,1906.75
2024-06-19,partners,623.5
2024-06-19,referral,388.74
2024-06-19,social_ads,1465.97
2024-06-20,email,388.41
2024-06-20,organic,288.4
2024-06-20,paid_search,1708.86
2024-06-20,partners,545.71
2024-06-20,referral,429.51
2024-06-20,social_ads,1972.27
2024-06-21,email,392.87
2024-06-21,organic,266.53
2024-06-21,paid_search,1883.94
2024-06-21,partners,635.65
2024-06-21,referral,405.06
2024-06-21,social_ads,1858.41
2024-06-22,email,286.74
2024-06-22,organic,209.68
2024-06-22,paid_search,1554.16
2024-06-22,partners,459.62
2024-06-22,referral,435.37
2024-06-22,social_ads,1426.74
2024-06-23,email,324.38
2024-06-23,organic,238.01
2024-06-23,paid_search,1500.66
2024-06-23,partners,495.13
2024-06-23,referral,422.66
2024-06-23,social_ads,1419.18
2024-06-24,email,455.48
2024-06-24,organic,240.03
2024-06-24,paid_search,2044.81
2024-06-24,partners,512.27
2024-06-24,referral,491.87
2024-06-24,social_ads,1779.64
2024-06-25,email,384.09
2024-06-25,organic,181.92
2024-06-25,paid_search,2089.13
2024-06-25,partners,593.97
2024-06-25,referral,496.94
2024-06-25,social_ads,1554.02
2024-06-26,email,409.67
2024-06-26,organic,198.9
2024-06-26,paid_search,2125.48
2024-06-26,partners,502.63
2024-06-26,referral,360.0
2024-06-26,social_ads,1599.55
2024-06-27,email,382.58
2024-06-27,organic,280.46
2024-06-27,paid_search,1711.81
2024-06-27,partners,670.25
2024-06-27,referral,420.92
2024-06-27,social_ads,1625.72
2024-06-28,email,358.59
2024-06-28,organic,241.61
2024-06-28,paid_search,1805.12
2024-06-28,partners,470.03
2024-06-28,referral,374.4
2024-06-28,social_ads,1932.36
2024-06-29,email,349.81
2024-06-29,organic,204.49
2024-06-29,paid_search,1786.11
2024-06-29,partners,492.04
2024-06-29,referral,417.79
2024-06-29,social_ads,1538.56
2024-06-30,email,342.36
2024-06-30,organic,159.71
2024-06-30,paid_search,1498.43
2024-06-30,partners,471.66
2024-06-30,referral,441.89
2024-06-30,social_ads,1511.67
2024-07-01,email,342.95
2024-07-01,organic,269.73
2024-07-01,paid_search,1724.9
2024-07-01,partners,629.17
2024-07-01,referral,392.29
