transaction_id,customer_id,transaction_date,revenue,cost,product_type
T000023385,C0002498,2024-02-12,74.77,41.82,Core
T000023521,C0008804,2024-02-12,838.75,442.0,Core
T000016815,C0008886,2024-02-12,2732.45,2679.81,Services
T000023037,C0008491,2024-02-12,1976.31,1444.44,Services
T000018171,C0000778,2024-02-12,54.64,22.61,Add-on
T000020375,C0008541,2024-02-12,1065.46,548.35,Add-on
T000011813,C0000908,2024-02-12,162.31,66.56,Core
T000018246,C0002521,2024-02-12,122.18,78.63,Core
T000005603,C0002447,2024-02-12,293.35,185.04,Premium
T000019189,C0003682,2024-02-12,1589.59,1218.97,Core
T000023130,C0008656,2024-02-12,472.05,294.98,Premium
T000012193,C0007459,2024-02-12,1672.36,1196.73,Premium
T000024360,C0007232,2024-02-13,192.3,137.12,Premium
T000018825,C0006926,2024-02-13,125.85,74.44,Add-on
T000021044,C0000036,2024-02-13,46.12,29.66,Core
T000009516,C0000364,2024-02-13,404.89,179.31,Core
T000000321,C0008015,2024-02-13,305.23,231.26,Services
T000006462,C0003158,2024-02-13,4198.08,2967.5,Premium
T000024291,C0006272,2024-02-13,172.07,91.99,Core
T000023747,C0001367,2024-02-13,405.51,167.02,Core
T000019144,C0007061,2024-02-13,963.52,619.99,Premium
T000021074,C0003125,2024-02-13,6362.93,4005.88,Core
T000009566,C0001991,2024-02-13,74.65,34.68,Add-on
T000025073,C0007077,2024-02-13,46.31,32.81,Core
T000008888,C0005648,2024-02-13,6087.77,4413.26,Services
T000022717,C0005013,2024-02-13,342.97,146.22,Add-on
T000018503,C0008699,2024-02-13,921.33,510.57,Core
T000010650,C0001251,2024-02-13,19.4,9.45,Add-on
T000007371,C0006097,2024-02-13,220.26,124.0,Core
T000024553,C0005076,2024-02-13,407.81,391.18,Premium
T000024037,C0006861,2024-02-13,251.04,181.15,Core
T000016997,C0001154,2024-02-13,87.64,57.73,Add-on
T000005835,C0006534,2024-02-13,3487.25,2238.3,Core
T000001486,C0002023,2024-02-13,514.81,395.35,Premium
T000005830,C0006534,2024-02-13,727.34,622.66,Premium
T000012220,C0002217,2024-02-13,787.19,635.61,Premium
T000019297,C0007316,2024-02-13,94.47,78.63,Premium
T000003811,C0002919,2024-02-13,42.69,19.75,Add-on
T000022191,C0003750,2024-02-13,27.7,17.24,Add-on
T000023686,C0004769,2024-02-13,61.57,42.19,Add-on
T000025316,C0001851,2024-02-13,113.83,89.05,Core
T000015701,C0005363,2024-02-13,258.01,162.49,Core
T000003098,C0006055,2024-02-13,5017.82,3603.96,Premium
T000011179,C0002782,2024-02-13,4576.91,3586.68,Premium
T000019533,C0005081,2024-02-13,85.15,55.56,Core
T000014963,C0004617,2024-02-13,239.2,183.4,Premium
T000006028,C0001157,2024-02-13,67.78,34.29,Add-on
T000008785,C0002324,2024-02-13,518.18,312.6,Core
T000012164,C0008539,2024-02-13,74.5,38.62,Add-on
T000013519,C0005697,2024-02-13,312.55,175.41,Core
T000023938,C0002876,2024-02-13,63.81,41.07,Add-on
T000014018,C0005441,2024-02-13,197.63,125.21,Core
T000016983,C0000523,2024-02-13,2189.3,1740.45,Premium
T000017633,C0005826,2024-02-13,108.88,59.72,Core
T000013648,C0001040,2024-02-13,231.28,119.39,Core
T000009736,C0001427,2024-02-13,502.5,383.48,Core
T000012283,C0005794,2024-02-14,125.89,100.82,Services
T000014174,C0007133,2024-02-14,43.16,33.75,Core
T000016823,C0000985,2024-02-14,10652.55,8266.1,Services
T000013753,C0001887,2024-02-14,347.29,193.21,Core
T000020756,C0003155,2024-02-14,365.37,212.2,Core
T000015024,C0000671,2024-02-14,82.92,60.28,Add-on
T000010420,C0006143,2024-02-14,117.74,66.96,Add-on
T000001249,C0001911,2024-02-14,79.42,41.93,Core
T000024483,C0005775,2024-02-14,348.51,215.8,Core
T000005734,C0000988,2024-02-14,150.91,65.33,Add-on
T000013630,C0005163,2024-02-14,48.76,21.82,Add-on
T000012943,C0006002,2024-02-14,17.03,12.73,Core
T000004457,C0007862,2024-02-14,1776.82,975.34,Add-on
T000012992,C0004372,2024-02-14,136.42,69.31,Core
T000024443,C0001941,2024-02-14,11425.94,8571.63,Premium
T000014186,C0007197,2024-02-14,73.13,41.88,Core
T000005733,C0000988,2024-02-14,94.89,55.91,Core
T000000068,C0001837,2024-02-14,192.23,138.28,Core
T000008553,C0001958,2024-02-14,143.13,102.04,Services
T000010099,C0002150,2024-02-14,938.56,543.75,Core
T000021672,C0008124,2024-02-14,31.85,16.38,Core
T000006955,C0001491,2024-02-14,459.63,281.26,Core
T000025027,C0004951,2024-02-14,2308.28,1922.48,Services
T000015700,C0005363,2024-02-14,292.48,151.84,Add-on
T000019489,C0000272,2024-02-14,1824.38,1251.82,Premium
T000012482,C0000510,2024-02-14,2143.28,1922.44,Services
T000021865,C0004751,2024-02-14,1317.68,851.12,Premium
T000018127,C0001661,2024-02-14,31.12,24.18,Core
T000020988,C0005414,2024-02-14,1914.12,944.85,Core
T000020922,C0007503,2024-02-14,40.01,22.43,Add-on
T000006391,C0008718,2024-02-14,79.97,47.49,Core
T000007638,C0006939,2024-02-14,430.47,238.01,Core
T000018720,C0007941,2024-02-14,160.48,90.9,Add-on
T000017465,C0008272,2024-02-14,337.69,276.02,Core
T000021071,C0003125,2024-02-14,3005.9,2148.97,Premium
T000015702,C0005363,2024-02-14,3108.04,2386.88,Premium
T000001122,C0000766,2024-02-14,56.34,32.8,Core
T000002794,C0003333,2024-02-14,196.4,93.55,Core
T000023329,C0006894,2024-02-14,151.44,61.74,Add-on
T000013520,C0005697,2024-02-14,247.55,181.4,Core
T000011922,C0003008,2024-02-14,621.96,542.46,Core
T000007369,C0006097,2024-02-14,418.77,222.92,Core
T000016308,C0000469,2024-02-14,462.66,221.75,Core
T000023486,C0003661,2024-02-14,484.68,282.52,Core
T000003655,C0007871,2024-02-14,7883.68,5564.54,Premium
T000013661,C0000805,2024-02-14,158.82,109.06,Core
T000016112,C0003215,2024-02-14,453.63,270.67,Premium
T000025076,C0001484,2024-02-14,681.75,427.92,Premium
T000018122,C0002881,2024-02-14,495.33,240.2,Add-on
T000021963,C0007422,2024-02-14,127.08,65.01,Add-on
T000001135,C0006610,2024-02-14,359.73,200.85,Core
T000020932,C0001369,2024-02-14,1840.47,1379.16,Services
T000009072,C0004291,2024-02-14,152.69,67.59,Add-on
T000011326,C0002659,2024-02-14,20.02,14.11,Core
T000023128,C0008656,2024-02-14,112.79,84.59,Services
T000024721,C0001576,2024-02-14,220.21,181.48,Services
T000010300,C0000337,2024-02-15,210.71,162.17,Core
T000017670,C0008497,2024-02-15,1558.09,1259.06,Services
T000015869,C0000806,2024-02-15,1381.6,1108.29,Services
T000006604,C0000568,2024-02-15,122.97,62.86,Core
T000025405,C0007138,2024-02-15,1154.55,511.43,Add-on
T000024723,C0006445,2024-02-15,572.75,358.91,Core
T000022240,C0007777,2024-02-15,149.43,65.42,Core
T000021515,C0004629,2024-02-15,149.54,117.31,Premium
T000011784,C0003209,2024-02-15,48.33,34.5,Core
T000009087,C0000561,2024-02-15,195.47,94.34,Core
T000025207,C0005047,2024-02-15,149.83,104.14,Services
T000013238,C0004514,2024-02-15,570.92,271.99,Core
T000019634,C0001185,2024-02-15,209.39,117.59,Add-on
T000010235,C0003198,2024-02-15,319.77,179.47,Core
T000014058,C0001003,2024-02-15,1936.05,1743.44,Services
T000024672,C0002751,2024-02-15,414.75,245.83,Core
T000020913,C0001697,2024-02-15,25.43,16.69,Core
T000011671,C0002022,2024-02-15,1631.89,1263.57,Premium
T000009928,C0007366,2024-02-15,87.16,50.15,Add-on
T000014932,C0008525,2024-02-15,67.87,37.87,Core
T000016821,C0000985,2024-02-15,338.38,168.1,Core
T000023790,C0003059,2024-02-15,31.67,21.43,Core
T000016337,C0006198,2024-02-15,3162.53,2654.83,Premium
T000019266,C0005202,2024-02-15,235.29,134.83,Core
T000000360,C0008959,2024-02-15,205.95,123.28,Add-on
T000014542,C0005659,2024-02-15,321.11,290.26,Premium
T000016656,C0002526,2024-02-15,159.98,86.02,Core
T000016659,C0002526,2024-02-15,3174.5,1518.49,Core
T000016195,C0006205,2024-02-15,78.27,48.0,Add-on
T000016002,C0006224,2024-02-15,928.8,724.68,Services
T000014965,C0004617,2024-02-15,271.62,177.92,Add-on
T000018844,C0004376,2024-02-15,134.47,67.79,Add-on
T000012684,C0005897,2024-02-15,13413.74,8723.02,Core
T000012484,C0000510,2024-02-15,5154.54,3316.88,Core
T000022269,C0001644,2024-02-15,46.35,25.68,Core
T000022873,C0001435,2024-02-15,299.74,217.41,Core
T000021683,C0005688,2024-02-15,44.32,21.9,Core
T000022554,C0004210,2024-02-15,107.25,56.64,Add-on
T000022699,C0003872,2024-02-15,664.79,460.94,Premium
T000006484,C0000429,2024-02-15,266.09,181.31,Premium
T000017039,C0000195,2024-02-15,239.2,140.36,Core
T000005030,C0005855,2024-02-15,29.14,18.25,Core
T000004101,C0003372,2024-02-15,74.61,48.49,Core
T000025368,C0007999,2024-02-15,119.74,85.19,Core
T000018846,C0004376,2024-02-15,415.81,201.29,Core
T000014624,C0005910,2024-02-16,302.46,155.71,Core
T000001391,C0001952,2024-02-16,981.49,777.55,Premium
T000021518,C0003228,2024-02-16,210.85,111.56,Core
T000016465,C0000849,2024-02-16,2930.67,2506.59,Premium
T000020877,C0004508,2024-02-16,233.14,102.76,Core
T000025077,C0001484,2024-02-16,415.71,249.87,Core
T000020845,C0001472,2024-02-16,1353.57,535.52,Core
T000002754,C0008106,2024-02-16,465.82,232.05,Add-on
T000021533,C0003191,2024-02-16,725.39,592.91,Services
T000017281,C0000703,2024-02-16,542.89,325.88,Core
T000023408,C0004595,2024-02-16,75.59,38.99,Add-on
T000010419,C0006143,2024-02-16,1502.59,996.08,Core
T000011351,C0007421,2024-02-16,821.83,429.83,Core
T000025078,C0001484,2024-02-16,910.39,625.75,Premium
T000016123,C0002891,2024-02-16,466.91,303.38,Core
T000024224,C0004640,2024-02-16,135.92,89.37,Core
T000015618,C0007358,2024-02-16,66.92,53.29,Core
T000006325,C0005465,2024-02-16,128.94,59.72,Add-on
T000020969,C0005384,2024-02-16,90.53,57.0,Core
T000020562,C0007868,2024-02-16,155.51,77.29,Add-on
T000021176,C0003285,2024-02-16,135.47,78.19,Core
T000024898,C0006875,2024-02-16,2931.34,2203.06,Premium
T000024959,C0002518,2024-02-16,1223.64,956.05,Core
T000003560,C0003351,2024-02-16,16.2,7.77,Add-on
T000009567,C0001991,2024-02-16,60.86,30.35,Add-on
T000015765,C0002477,2024-02-16,564.25,419.19,Premium
T000024442,C0001941,2024-02-16,434.96,238.23,Add-on
T000024432,C0007784,2024-02-16,3700.64,3471.26,Services
T000002219,C0006034,2024-02-16,176.54,92.4,Add-on
T000023768,C0004648,2024-02-16,38.88,16.1,Add-on
T000022148,C0000051,2024-02-16,794.93,419.74,Add-on
T000017997,C0006401,2024-02-16,1418.95,1015.39,Core
T000016963,C0002683,2024-02-16,921.14,433.58,Add-on
T000010567,C0000294,2024-02-16,97.98,54.47,Core
T000019320,C0003142,2024-02-16,3154.37,2655.75,Services
T000004455,C0007862,2024-02-16,739.87,420.7,Core
T000010934,C0005511,2024-02-16,147.44,76.03,Add-on
T000012018,C0007699,2024-02-16,826.8,545.08,Premium
T000012128,C0004488,2024-02-16,560.34,325.62,Add-on
T000004678,C0006506,2024-02-16,6581.99,4892.14,Services
T000001324,C0000395,2024-02-16,103.79,43.55,Core
T000008115,C0000511,2024-02-16,84.11,47.45,Core
T000008121,C0000917,2024-02-16,191.15,107.78,Core
T000021454,C0000026,2024-02-16,2891.17,2115.31,Premium
T000003099,C0006055,2024-02-16,2748.3,2378.15,Premium
T000015202,C0004428,2024-02-16,171.9,78.55,Add-on
T000005833,C0006534,2024-02-17,2310.24,1911.19,Premium
T000011925,C0003008,2024-02-17,4968.15,4569.61,Services
T000017669,C0008497,2024-02-17,981.65,785.49,Premium
T000017268,C0004660,2024-02-17,1125.78,650.86,Core
T000010624,C0006646,2024-02-17,2323.35,1904.36,Premium
T000011396,C0007623,2024-02-17,93.47,45.76,Core
T000016045,C0002517,2024-02-17,54.99,25.05,Add-on
T000012379,C0003549,2024-02-17,55.27,37.54,Core
T000005834,C0006534,2024-02-17,397.94,180.9,Add-on
T000010826,C0003410,2024-02-17,278.3,136.02,Core
T000022697,C0003872,2024-02-17,601.69,391.28,Core
T000008643,C0008456,2024-02-17,485.43,301.87,Core
T000013409,C0000193,2024-02-17,260.62,156.34,Core
T000001682,C0008640,2024-02-17,114.55,71.99,Core
T000017164,C0001843,2024-02-17,2083.35,1823.5,Services
T000012421,C0008615,2024-02-17,696.64,466.24,Core
T000023520,C0008804,2024-02-17,144.29,62.66,Add-on
T000020251,C0007089,2024-02-17,144.65,107.65,Services
T000016724,C0004466,2024-02-17,1153.06,962.89,Premium
T000005625,C0008626,2024-02-17,33.88,17.92,Core
T000015201,C0004428,2024-02-17,195.52,84.35,Add-on
T000009564,C0001991,2024-02-17,32.11,18.16,Core
T000009565,C0001991,2024-02-17,718.6,465.65,Core
T000014905,C0006430,2024-02-17,2649.11,2123.55,Services
T000013093,C0008367,2024-02-17,1560.74,826.85,Core
T000023564,C0008198,2024-02-17,222.81,222.55,Premium
T000025278,C0000206,2024-02-17,176.55,74.81,Add-on
T000017380,C0008580,2024-02-17,326.19,195.38,Add-on
T000006106,C0005700,2024-02-17,267.21,116.61,Core
T000009515,C0000364,2024-02-17,276.31,162.18,Core
T000016224,C0000376,2024-02-17,388.88,254.3,Core
T000012944,C0006002,2024-02-17,515.31,375.47,Core
T000023743,C0001367,2024-02-17,1588.4,957.21,Premium
T000024434,C0007784,2024-02-17,1307.01,673.01,Core
T000011519,C0005238,2024-02-17,1511.48,1088.27,Premium
T000006938,C0002987,2024-02-17,605.18,541.72,Services
T000015257,C0005241,2024-02-17,2969.65,2734.64,Services
T000009492,C0007532,2024-02-17,54.82,26.52,Add-on
T000022127,C0005285,2024-02-17,162.54,125.53,Premium
T000025593,C0004344,2024-02-17,1146.73,641.39,Core
T000015258,C0005241,2024-02-17,202.22,165.38,Premium
T000008270,C0004837,2024-02-17,12677.04,8734.45,Premium
T000011302,C0000583,2024-02-17,36.95,23.89,Add-on
T000012446,C0007079,2024-02-17,662.24,614.93,Services
T000016496,C0004881,2024-02-17,32.64,17.38,Core
T000024281,C0007052,2024-02-17,601.44,431.42,Core
T000025458,C0000243,2024-02-18,772.79,666.33,Services
T000016655,C0002526,2024-02-18,115.94,83.47,Premium
T000009688,C0001764,2024-02-18,2916.09,1458.04,Core
T000005978,C0008250,2024-02-18,67.52,27.13,Add-on
T000020329,C0004221,2024-02-18,459.27,276.45,Core
T000020802,C0000980,2024-02-18,218.72,107.91,Core
T000010334,C0003997,2024-02-18,41.48,17.13,Add-on
T000024180,C0005133,2024-02-18,73.15,35.96,Core
T000010108,C0002741,2024-02-18,715.49,357.37,Core
T000021218,C0008331,2024-02-18,423.52,329.84,Core
T000021938,C0002246,2024-02-18,98.57,75.18,Add-on
T000013390,C0002579,2024-02-18,43.14,19.68,Core
T000022675,C0001916,2024-02-18,141.15,112.75,Services
T000019076,C0001781,2024-02-18,61.66,44.51,Core
T000005966,C0001309,2024-02-18,56.66,22.85,Add-on
T000014853,C0007137,2024-02-18,626.68,374.89,Premium
T000017668,C0008497,2024-02-18,1573.71,1325.36,Services
T000008889,C0005648,2024-02-18,1820.87,1049.32,Core
T000018581,C0007035,2024-02-18,125.77,95.92,Core
T000024958,C0002518,2024-02-18,744.06,569.09,Core
T000018670,C0006245,2024-02-18,424.75,229.7,Core
T000024433,C0007784,2024-02-18,1033.3,774.49,Premium
T000023360,C0006519,2024-02-18,552.65,328.43,Core
T000004773,C0002567,2024-02-18,198.06,158.66,Core
T000025112,C0004955,2024-02-18,345.86,192.91,Core
T000001923,C0008938,2024-02-18,530.17,399.15,Services
T000020808,C0001337,2024-02-18,879.46,462.54,Core
T000021521,C0002584,2024-02-18,240.09,204.53,Core
T000007254,C0002848,2024-02-18,300.32,206.18,Services
T000012553,C0006092,2024-02-18,32.94,18.8,Core
T000008701,C0004578,2024-02-18,1135.4,764.86,Premium
T000015041,C0002728,2024-02-18,828.63,459.14,Core
T000021302,C0002124,2024-02-18,365.68,308.58,Services
T000006679,C0003765,2024-02-18,528.24,301.04,Add-on
T000020876,C0004508,2024-02-18,1540.79,1025.54,Premium
T000012341,C0000060,2024-02-18,395.98,217.72,Add-on
T000008494,C0004679,2024-02-18,124.5,81.44,Premium
T000022721,C0005013,2024-02-18,528.72,369.62,Premium
T000024746,C0006461,2024-02-18,192.23,111.34,Core
T000018747,C0006811,2024-02-18,1523.07,1253.86,Services
T000022525,C0000436,2024-02-18,406.38,238.8,Core
T000020657,C0000899,2024-02-19,5447.52,2979.59,Core
T000023977,C0004608,2024-02-19,2342.97,1623.76,Premium
T000019474,C0007672,2024-02-19,1696.5,1609.41,Services
T000014303,C0000207,2024-02-19,147.06,75.59,Add-on
T000017798,C0000927,2024-02-19,675.71,472.65,Premium
T000019720,C0005878,2024-02-19,126.11,62.0,Core
T000000361,C0008959,2024-02-19,297.07,151.42,Add-on
T000014744,C0001654,2024-02-19,2917.85,2630.68,Services
T000018082,C0007428,2024-02-19,110.62,91.4,Premium
T000022846,C0006368,2024-02-19,1042.91,918.1,Services
T000020366,C0001463,2024-02-19,1236.7,826.48,Core
T000020475,C0004351,2024-02-19,93.0,52.77,Core
T000021389,C0005260,2024-02-19,118.42,88.47,Premium
T000022569,C0000898,2024-02-19,230.04,116.1,Core
T000016822,C0000985,2024-02-19,81.61,52.42,Core
T000022720,C0005013,2024-02-19,146.13,77.24,Core
T000009563,C0001991,2024-02-19,357.14,268.11,Services
T000000807,C0000423,2024-02-19,236.84,126.04,Core
T000013471,C0003154,2024-02-19,334.42,177.88,Core
T000016213,C0001529,2024-02-19,424.49,288.57,Core
T000017758,C0007583,2024-02-19,421.36,271.44,Core
T000017999,C0006401,2024-02-19,2358.8,1763.02,Add-on
T000002170,C0003879,2024-02-19,127.24,80.97,Core
T000022635,C0001058,2024-02-19,85.52,59.2,Core
T000011997,C0007531,2024-02-19,264.69,137.15,Core
T000025404,C0007138,2024-02-19,295.81,175.69,Core
T000020376,C0008541,2024-02-19,157.56,80.69,Add-on
T000025453,C0008163,2024-02-19,42.13,22.93,Add-on
T000010610,C0002983,2024-02-19,709.2,504.82,Core
T000020661,C0002204,2024-02-19,123.69,74.93,Core
T000015072,C0001189,2024-02-19,61.34,35.69,Add-on
T000006641,C0001592,2024-02-19,1779.34,1256.68,Services
T000011397,C0007623,2024-02-19,276.5,164.67,Core
T000013449,C0004839,2024-02-19,674.29,514.48,Services
T000015813,C0003607,2024-02-19,33.95,18.98,Core
T000025687,C0004529,2024-02-19,42.7,26.2,Core
T000025470,C0000556,2024-02-19,468.38,272.31,Add-on
T000012284,C0005794,2024-02-19,16.25,6.14,Add-on
T000009461,C0001810,2024-02-19,97.87,54.75,Core
T000017335,C0005735,2024-02-19,472.14,345.9,Services
T000019323,C0003142,2024-02-20,2972.19,2544.14,Premium
T000005162,C0006523,2024-02-20,776.48,533.76,Core
T000012259,C0000608,2024-02-20,1082.24,797.07,Services
T000024435,C0007784,2024-02-20,2695.14,1948.7,Core
T000017108,C0006711,2024-02-20,367.44,195.44,Core
T000012915,C0002201,2024-02-20,518.56,384.76,Services
T000008221,C0008248,2024-02-20,536.88,373.9,Core
T000021104,C0006798,2024-02-20,66.94,34.41,Add-on
T000015073,C0001189,2024-02-20,148.78,100.79,Core
T000015256,C0005241,2024-02-20,793.19,635.46,Services
T000025594,C0004344,2024-02-20,177.73,105.95,Add-on
T000012685,C0005897,2024-02-20,1131.57,779.55,Core
T000022524,C0000436,2024-02-20,39.26,16.37,Add-on
T000016113,C0003215,2024-02-20,1747.25,938.83,Core
T000021685,C0005688,2024-02-20,201.42,113.54,Core
T000023048,C0000737,2024-02-20,44.71,26.15,Add-on
T000005250,C0004459,2024-02-20,54.7,37.46,Premium
T000015934,C0005064,2024-02-20,466.85,332.34,Core
T000024965,C0000039,2024-02-20,307.01,222.92,Core
T000023100,C0007084,2024-02-20,668.85,401.06,Add-on
T000013642,C0008069,2024-02-20,34.81,27.13,Core
T000009144,C0000664,2024-02-20,159.69,89.39,Core
T000017266,C0004660,2024-02-20,2306.12,2028.18,Services
T000025206,C0005047,2024-02-20,73.14,41.44,Core
T000010157,C0002882,2024-02-20,90.2,39.44,Add-on
T000009716,C0002129,2024-02-20,192.62,98.0,Core
T000025704,C0007714,2024-02-20,454.99,217.47,Core
T000017634,C0005826,2024-02-20,173.45,98.82,Add-on
T000019715,C0003644,2024-02-20,353.96,184.02,Add-on
T000025821,C0000255,2024-02-20,185.13,83.86,Add-on
T000012221,C0002217,2024-02-20,680.44,375.27,Core
T000025478,C0006857,2024-02-20,439.15,207.88,Core
T000025817,C0002417,2024-02-20,803.12,405.38,Core
T000007999,C0005634,2024-02-20,223.25,112.35,Core
T000020897,C0003442,2024-02-20,7277.05,5091.95,Premium
T000024056,C0008918,2024-02-20,74.85,53.62,Core
T000010301,C0000337,2024-02-20,37.54,29.69,Core
T000006547,C0002908,2024-02-20,9476.62,3839.2,Core
T000020368,C0001463,2024-02-20,51.1,28.0,Add-on
T000002734,C0008004,2024-02-20,130.95,72.12,Add-on
T000023632,C0001235,2024-02-20,1909.68,1166.9,Core
T000014059,C0001003,2024-02-20,2191.99,1844.17,Services
T000016936,C0000268,2024-02-20,159.78,79.12,Add-on
T000013517,C0005697,2024-02-20,380.76,253.24,Core
T000003458,C0001841,2024-02-20,41.6,26.84,Premium
T000014260,C0002059,2024-02-20,312.37,135.48,Add-on
T000004641,C0004474,2024-02-20,102.28,90.45,Premium
T000009325,C0007282,2024-02-20,3020.41,1714.54,Core
T000007453,C0002346,2024-02-20,1425.16,1030.1,Premium
T000001759,C0003801,2024-02-20,286.32,165.76,Core
T000007373,C0006097,2024-02-20,1053.76,483.34,Core
T000002637,C0008474,2024-02-20,366.22,145.76,Add-on
T000022872,C0001435,2024-02-21,166.04,109.12,Core
T000025621,C0008910,2024-02-21,1786.5,1449.09,Premium
T000022523,C0000436,2024-02-21,181.79,103.84,Add-on
T000021007,C0006141,2024-02-21,259.8,169.14,Premium
T000017150,C0003539,2024-02-21,71.36,43.7,Core
T000025805,C0000283,2024-02-21,116.54,73.48,Core
T000023880,C0004288,2024-02-21,83.39,46.23,Core
T000025795,C0004734,2024-02-21,516.54,365.22,Services
T000021514,C0004629,2024-02-21,302.86,150.32,Core
T000009820,C0000413,2024-02-21,1040.58,747.36,Core
T000020905,C0004797,2024-02-21,354.61,267.86,Premium
T000022548,C0000332,2024-02-21,20.74,11.61,Core
T000006680,C0003765,2024-02-21,419.93,308.91,Core
T000021684,C0005688,2024-02-21,54.3,30.55,Core
T000017304,C0004840,2024-02-21,176.3,68.89,Core
T000009538,C0005152,2024-02-21,118.47,86.55,Core
T000005543,C0000635,2024-02-21,1248.62,988.75,Premium
T000024050,C0005001,2024-02-21,2191.08,952.94,Add-on
T000015520,C0008587,2024-02-21,149.21,67.76,Add-on
